prod_id,prod_name,customer_review,customer_rating
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","mine come with no instruction, can hardly install it with instruction as there have 5 pins, don't very sure which pin to connect.  one of the  led burned in one week, do not last long, but daystar have 5 years warranty.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","It is very bright as advertised, but the construction was poor. Almost immediately the rubber grommet and on/off switch became ensnared and after resetting several times the grommet was removed. This rendered the light usable for a very brief period until it began to short circuit.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I'm not really good when it comes to electronics but this has been a lot easier to setup than most. Granted, there are still parts of it that I don't get, but I'm getting there.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Beautiful watch, only negative is the face is a little hard to read, but who cares? It's a good, solid, metal that looks like you're wearing a gold bracelet. To me, looks are the most important and this watch works for me.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Every now and again something will come into your life that is supposed to make it easier but instead turns every minor task into an epic battle punctuated by such filthy cursing a teenage boy would start taking notes.<br /><br />This Bisssselll should be erased from the face of the earth. The filter... oh don't get me started on the filter. Try as you might to clean the dirty thing, it is engineered to leave you bloody and covered in dust while it remains unmoved and filthy.<br /><br />This is a beast of a demon that should be put down. I hate it. I'm changing my star from 2 to 1 because that's the truth.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","My son is 18 months old, and he can open the toilet seat even when the lid lock is supposed to be closed. He yanks the latch backwards so that it loses its grip and the seat cover then pops open. We have a standard toilet and the seat cover is flat with the angled edging surround. I am very unhappy with this latch and am looking for a replacement lock.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","i had planned for a trip to france with my family and had to purchase a big bag which could fit cloths for me and my daughter,i purchased this bag it fitted and was glad for that but on our way back the zip was worn out.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Redford should have stayed in retirement. This movie is a cruel bore. Redford should head out to sea and get lost indefinitely before he makes another movie.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","We bought this model just last year and up till now we enjoy that HD quality it delivers. Simply fabulous! Every inch, hair, wrinkle, make up, teeth stains on the actors/actresses face can be seen without a doubt that it is what we thought it would be. As for the SMART option of Samsung it is also great but sadly it sometimes lag? We don't know if it's just the TV or it's our network having problems. Other than that, the only con I can tell everyone here is that one sickness thing Samsung Smart TV's have - the auto restart/shutdown thing. We've been experiencing this at random times so we can't tell anyone here how long it would restart and such. We reported it to Samsung and they told us that we're not the only ones having the same problem. We updated everything and checked every settings. Eventually, the restarting thing wears off and like nothing happened. Still, we experience restarts but with it happens rarely now.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I just got it and used it once. It survived two plane trips and a cruise and still looks new. So far, so good! I definitely plan on buying more in the future--haven't seen better prices anywhere else yet.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Better read dimensions carefully coz the bags are much smaller than they appear to be in description but if you know how to pack well you should be ok with a week worth of garments no more than that the bag does expand so you make be able to fit a week and 2 days worth of garments you will need another bag for your shoes,3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This is a game in line with previous MOH series, but I felt this one just lacked substance. Missions are too short and not engaging enough. Ok to play occasionally I guess.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I hate it. Did not work! Totally useless and waste of money!! Don't trapped by the fake 5 star reviews!,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","If you plan to use this more than once a month get a different one. After a few days of use the latch stopped latching. The handle also came loose so have fun carrying it full of paperwork. Very flimsy, I would not recommend this product to anyone.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",These are really a good purchase.  The colors are quite darker than the picture. The rose gold kinda looks like copper.  But still for the price. This is a steal!,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I bought it for my Dad, when he tried to adjust the time the screw was broken and the battery was down.<br />It was an embarrassing situation.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","It holds Samsung galaxy completely, the holder can be opened or closed at any time, and it feels pretty secure.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I love Zelda but it really is just a remake. It looks beautiful and is a classic but I would have expected a couple of new things to it. But ohwell, it is what it is and its a brilliant game.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",the flowers look more like stars and they are ironed on so after a week or so they come right of then yu will have a set of plain black floormats with black marks on it,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I am not a professional photographer but wanted something to carry my ever expanding tech stuff and protect it. I actually like many things about the bag but two things really have been a disappointment for me. The first is the ""sling"" nature of the pack. It just doesn't want to stay in place. Secondly, the center strap on the top of the pack has pulled loose! Appears not to be properly fastened and with very light wear and tear it has come loose again.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This is a very nice looking timepiece and is constructed with good quality; however, I am sending back because it is just too big for my wrist. I'm right handed and the screw on pin cover digs into the back of my hand.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",the product was not delivered. I appreciate the money back. It's been a long time since I bought the product. Only lacking a unit,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",This is just for precaution since I like taking my guitar all over the place and I don't want to just set it down wherever I can just because I couldn't bring the stand everywhere.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I like the color but they do stick at all. Which makes them completely worthless for what i needed them for. What a waste of money.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","It is not going to win any awards, but a great movie out of the 80's. Mr determined has a very bad week.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I bought this for my daughter who is in the beginning stages of learning keyboard/piano. It is a great starter for her and she is really enjoying using it.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I had high hopes after looking at the photo of the matcha. But when it arrived it was much duller and lighter green. It is hopeless for making tea with - it comes out very bitter. It might be ok in a smoothie. I will try that another day.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","The packaging was great. I received it by regular mail a rather long box. As i opened it, it revealed an elegant box. It looks jaw dropping. But like I said above I was a bit disappointed at the beginning, which that feeling has obviously changed over time.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Apparently, this is not a very good shopping bag. We gave this to our aunt but she says that the leather is of low quality and the seams are liable to open up.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Don't waste your money on this product. It's made of cheap parts that are unstable and don't work. The attachments wobble and come apart. Customer service is the worst ever. Even if you end up with a defective product, they won't refund the shipping costs. Search other reviews and you'll see it's a waste of money.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I was quite excited when I received the Surroundcast. I have been waiting for them for almost a week. After setting everything up, I started to play my favorite movie. However, the volume coming from the speakers was very faint. I tried to tweak the settings and also adjust the volume at my home theater receiver for the rear channels. Unfortunately, I'm still not getting enough volume from these speakers. So I ended up returning this kit and hard wired my speakers to my home theater receiver. Quite disappointed.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I recently purchased this bag for my daughter who is going on a week - long trip to Florida. The bag is a great size and beautiful color! The pockets are an enormous size and the inside is very roomy. I would definitely recommend this bag for a friend. I absolutely would buy this bag again in a heartbeat!,3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I don't need the Smart TV feature as I get all the facilities through my provider. The user controls for the menu are not brilliant as is common with Panasonic, but overall for a decent HD 50"" TV. The sound is certainly superior to the old set. It does take a while to set up and get the picture to your liking and if you're using terrestrial channels I would suggest a good signal since the picture is not as sharp as through my cable.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This is false advertising.  First when I tested the levels 3 to 15 it produced no shock. I didn't think that this was a big deal because my dog is only 25 lbs. When I had to use it on my dog it yelped and started shaking with level 1.  I then hooked up a multi-meter and check the amps and voltage output and found out that levels 1-100 all produced the same level of very strong shock.  So I went online ang googling and see if I'm doing something wrong and the search point me straight to some Youtube videos.  I have found out the 100 levels advertised are not really 100 levels but 100 different frequencies so that the remote won't interfere with other radio frequencies so basically this collar has only 1 level of very strong shock.  Upon further reading the other reviews, I see 1 buyer also had the same complaint that the collar has only 1 level of strong shock.  To me this is a very dangerous collar that could hurt your dog.  Please buy at your own risk.  I will be returning this collar and get the Petsafe brand at my local pet store.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Why are there even reviews for a product yet to be released? If you can read this review, you have an internet connection and therefore every problem that will be stated for the Xbox One is irrelevant to you. Yes, you must connect to the internet once every 24 hours to play this is not a problem for most.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",We purchased this TV for our bedroom to hang on the wall and could not be happier. It was an easy mount and setup and the quality is superior. We have an older model of the same brand and size and although a bit bulkier and heavier still has a great picture without any issues.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",This is a really nice piece. I purchased it for my Husband whose parents came from Haiti. We have recently merged households and as is typical most of the woman's stuff takes precedence.... This piece has done a great job of bringing his heritage to our home...fits in nicely to our eclectic style and pairs up with some other Haitian art. I do wonder about it authenticity?,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","As soon as the handle is broken,<br />Line is made ƒ??ƒ??of plastic fishing line<br />Waste of money I bought them",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I couldn't have been more lucky to buy this jump start pack when I did. I have a Ford Escape and I just recently (after a series of unfortunate, but fortunate events) found out that my battery needs replaced. I was very thankful that I had this portable jump starter in my trunk to help me get through the day. Not only did I have to use this once, but twice within the same day without any indication that the charge was wearing out. When I finally returned home after the day I wanted to see just how long the charge lasted... so I charged my laptop as well. All of the product details are very accurate. This product saved me from an extremely stressful work day!",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","As a jump starter, the product leaves something to be desired, but once you get it going it will keep on going.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",The story of this movie is very interesting and attractive. Unfortunately its action is not what I could call ' fast paced'. The actors perform well and they have quite some interesting characters. It' s a nice movie for Sunday evening...but that's all about it.,3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","can't say I enjoy this lamp, maybe it wasn't the best option to buy it.... would love to get my bucks spent on this item...",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Oh wow! This bundle would have been amazing for my son except that it didn't come with the memory card. The PS Vita itself is a very good system, but this bundle is a bust. This bundle would be a lot better if it came with a better game.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Not impressed with the quality of this mount. It is not sturdy and my roku did not fit on it properly. i have the Roku 3 but still no good.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","When we got this cash register, we had hoped it would help our kids learn their money. Sadly, that wasn't the case. The money looked generic and it didn't teach them anything. We ended up sending it back for a different one.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I like the concept that the show and game combination represent.  It give an opportunity to for constant refreshment of the game. The play control is also intuitive and robust and game play is engaging.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Good concept for a lock but it seems that it still have things to upgrade with it. Sometimes it opens and sometimes not.,2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",There were too many gaps in the dvd and I don't think this learning kit is thorough enough. Maybe I need to be a little more patient until my daughter gets more familiar with it but it's been more than six weeks now and she's still not getting it or looking like she will in the nearest future. It's a one star from me.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",It's cheaper than what I expected. These back lights are not good.<br />It's plastic and the clamps for the bike are broke instantly.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I love the hat and all the attributes like the color and style. Unfortunately, the ""one size fits all"" doesn't apply to me because when I wear the hat I end up with a headache because it's too small.  Beware fellow big headers; this cap is probably way too tight for you.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Apparently this product looks good. The graphic card on my computer has a HDMI port so I thought of buying this product but even a brand new monitor from Dell was not able to recognize it. I don't know if this a compatibility issue or something wrong with the product.,2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",This chair is absolutely horrible!!!! Not only is the material fake and cheap but when I unpacked the box and tried to assemble the pieces it jumped up.its not comfortable and isn't at all like advertised... you can get better chairs on amazon on almost half the price! I took the chairs dead body back home and buried it in my backyard. I would NOT recommend this chair to anyone..it's just a real fake...,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This is a great bundle, my son is handicap and loves to watch movies and have his own stuff in a backpack. This has all the items he needs and he will really like it for his birthday.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",It is very bright and will display HD and 3D content well. The only reason I took off a star is that the speaker on this thing doesn't deliver the quality sound that you might have expected. Would I recommend it? Yes: the price is very good.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I got this as a living room television, hoping it would be decent quality and would last a few years at least. Sadly, that wasn't gonna happen.<br /><br />When using one of the HDMI ports, the picture was very fuzzy and nothing seemed to fix that. Also, the picture quality was worse than the TV I was replacing from 5 years ago! All around I was surprised at the good reviews it got and let alone confused.<br /><br />This was so hard for me, after spending so much money and to be worse off than I was before.<br /><br />After I dealt with returning this TV and researching as much as possible I found a GREAT 50 inch TV that hasn't given me a single issue in any way.<br /><br />If you want to take a look, it is here on Amazon --------&#62; http://amzn.to/1vi1LHp<br /><br />Even if you decide it's not the TV for you, at least I got to share my experience with this one.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I already have a really nice expensive air compressor with cables built in so I wanted this to be a backup if for any reason I ran into issues with my model. I took them out of the package when they arrived to play around with them a bit and they are a bit flimsy and somewhat smaller than what I was expecting, but at this price point I'm not all that surprised. In any case, they're sitting in my trunk now in the case that I need to use them one day. Not bad though, glad I got them!",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Love the color of the luggage. It is what you pay for. The price was cheap, a good thing but the luggage is lacking quality made! However it is nice and will serve my purpose as I don't travel a lot. Good price for 5 pieces of luggage.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Poor quality, the button just broke instantly after a month. Just a waste of money, not glad with this.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I absolutely love this watch, it's gorgeous! I got many complements on it when I wore it. Only one thing that concerns me is that I wore it all day Sat. and Sun. and when I took it off I did have some type of dark mark on my wrist so I'm hoping this won't happen all the time otherwise it'll make me think it was very cheap.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I like the classic look of this watch but more importantly its easy to read at night so it stays functional.  Would like a slightly wider band but it fits nice enough.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I really like the graphics on the sports champions' game. Great game to have. I do wish they had more PS move games for age group 10+ for my pre teens. Disappointed in the selection. Once you find a good game it is an excellent system.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I like how it has the two side pockets for smaller items, the little bows are a nice touch.. customer service is also great.. takes a little long shipping from china but I did chose the standard shipping, nice size inside of bag too",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","We tried it with our cat, and it might be because the first hole or two were too big, but he refused to use it. He used it before we cut the hole, but refused to use it after we cut the first hole. On top of that, the hole we cut was only half the size of the first hole they have marked on the plastic and it still didn't work. The plastic itself is very flimsey.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I have a fairly remote access point for my WiFi. I had purchased this subwoofer kit to set up some active speakers on my balcony. Even though this product is called subwoofer kit, it is actually a full-frequency audio link. After reading the positive reviews I gave it a try.<br /><br />Unfortunately it turns out that no matter where I place either of the wireless units, as soon as the receiver links up with the transmitter, my WiFi is gone. No more access to the AP. Bummer.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I washed it following the directions and it does not fit the mattress. It is too small. It also is very puffy and not at all what I would have expected for a sheet. It seems more like a mattress pad, which I already had on the mattress. I was very disappointed. Back to square one.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I was disappointed when i received these stickers. The image quality and color is very poor. I mean they kind of work but what's the point if they look bad.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This product simply has too many issues, with the weird recording glitches being just the tip of the problem. I really don't need the complications when recording videos or transferring from VHS.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","My son loves this game....he can't put it down. It keeps him involved and occupied. Other games usually bore him after a few minutes, but this one seems to really keep him interested and he can't wait to get to the next level.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I can't shake off the feeling that this phone is more like a toy than anything else. I mean, the plastic feels like one of the action figures that I get for my nephews. It's very unsettling. Plus, there's a humming sound that isn't there when I used my old phone.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I liked the watches (I bought two, one gold & one silver with black face) The only problem is that they are too large for my wrist (which is not that small) and the watch rolls around and I have to straighten out in order to see the time.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I bought it for my Chevy Impala: they fit but they don't fit quite well. This is why they slide around sometimes. Also, they don't have the factory look, but this can be noticed only when you take a closer and careful look.<br />But, the material from which they are made is a quality one.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This seemed to be a legitimate product. But it doesn't actually work. The heat mat doesn't heat anything, and now I'm just going to have to send it back. It's been a huge run-around for me to get the right product for my garden, and now I have to wait for a new one (that doesn't have a defect) to ship out to me. And, honestly, it's taking way, way longer than it's all really worth.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Look amazing install in dash great glow cant stop looking at sashboard while driving looks that amazing,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I am a loyal shopper and this is the first purchase I've been disappointed by. Do not get this! Not worth it, my necklace broke with 2 weeks. It is not worth the cost.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I have used this set on 3 trips. I got several compliments. I have had to replace a pin on one of the shoulder bag handles; and I find on the edges of both pieces the finish has worn off. I still like the set but am disappointed that the finish doesn't hold up on light use.,3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",item looks nothin like the picture. just a long piece of cheap plastic that bends and doesnt do anything useful,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","It is okay. I prefer battle field 3 in terms of multiplayer. The jets in this game suck to fly, def not a fun. The vehicles take way to long to spawn. Not as fun.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This really can't be used for much more than soldering two wires together. Anything much larger or heavier and it just wants to fall forward especially when you use the magnifying glass. The weight of the glass alone almost makes it tip forward. Although the clip arms are adjustable in about any configuration known to man, that almost makes it worse. With so many possible directions to turn or move the arms, it's hard to tell what part needs tightned to prevent it from slipping.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",My brother loved these...he has been looking for this color and trim for a while to put on his honda accord 2 door coupe,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",this works ok I have seen better and I have seen worse.  If you need something to hold your jerry can this will probably work.  If you are looking for the deluxe model you probably won't be happy,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I was looking for every stall here in my hometown. But a lot are either unavailable or sold out. So decided to search it on any online shopping store, I found this one in Amazon. At first I was hesitant but decided to give it a go, since it was my first time purchasing online. But the delivery was fast and it is exactly what I was looking for Cheers to this site!",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",This is the first guitar I ever picked up so I had nothing else to go by. I thought it was greatest thing. I thought it made me look super cool too. A few years later and some more experience and I still think it's a great little guitar. I'd advise anyone buying it new now to change out the strings. It has good sound and won't let you down. You really can not pick a better guitar to learn on. I have a great fondness for my first.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I should have known that something like this wouldn't likely give off a lot of light but I wasn't thinking which is why I got this for a newly added room in our house. My dad gave me the responsibility I blew it. He was a sport about it though.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Plier came in unscratched and its a good thing, upon using it for a while, i noticed some of the pliers head got chipped, i sort of expected that to happen given the build quality of the product, its good for short term use but it does not last that long.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Bought two hats, one black and one brown. Material is light weight and tends not to hold its shape. The banks are of very poor quality and consist of a single strip of material folded and wrapped around the hat. The folds are loose and a lack of stitching allows the band to slip. Hats are poor quality.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",These pads offer no protection to my nephew at all. He grazed is elbow under the pad. Just imagine that. I can't even figure out how it happened.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","a good purchase experience, It includes fully loaded xbmc  , the most popular addons I use are &#34;GENESIS&#34;, &#34;phenix&#34;, &#34;sports devil&#34;,&#34;USTVNOW&#34;, &#34;Navi-X&#34;, All of these addons are working perfect. its just the best thank you so much<br />and its just like skystream but for a fraction of the price.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","As I opened one item, one ratchet clip dropped down. I am very disappointed because of the reason that It's very costly and expensive yet I can't even use it.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I should have paid attention to the other ppl who left low stars for these mats,  the stiching came of very fast and after a few weeks they look horrible",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",The inside was flimsy as hell. Hardly 20 pages will fit inside. I would have rather spent the money and bough half the number of folders than this flimsy construction.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This product that I bought had a dangerous problem. So I put it in the attic and the next morning the no fuse breaker tripped on me, it was dead, I was pretty depressed with the product's performance.  My friend came to my house later that day and saw me throwing this thing away, and showed me a picture of this product blowing up. Now I'm only glad that it didn't happen on me, this product has some circuit or technical issues, would not recommend!",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","looks satisfying in the image, but the quality is really cheap. Well they are still visible in long distances so I guess they're fine.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",This gate is not worth the money. It is hard to put together and very easily broken! The hard plastic sharp edges left behind mean that you have to throw the broken panels away immediately. If I had known I would never have purchased one.,2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","My husband and son are always playing this and occasionally I play too I personally like Modern warfare a million times better than this one. The maps on this game are so big and yet I still end up spawning with enemies behind me. I will say that it has nice graphics, but even still it lags and graphics aren't the only thing that matter when playing a game. With the maps being as big as they are they should allow a lot more players. We are all hoping that the new one will be better than this one.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Had this wiper for a month now works okay. The windshield wipers work well and do not leave any streaks. We are happy with our purchase and will purchase them again in the future.,3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","If you lose the instructions, it will be very difficult to use. Its not intuitive. If you make the mistake of resetting the entire thing, you may lose the tire size setting.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","The directions were written poorly and couldn't be followed. The display at the bottom of the face cannot be read when minute or hour hand covers it. I am sending it back tomorrow and buying a plain, old-fashioned.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Keeping accurate tabs on time is extremely important when it comes to dealing with sensitive patient cases, particularly when it comes to their meds. Luckily, this watch from Fossil does quite a bit more than make me look stylish since it has never failed to be precise in telling time.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","After cleaning, washing and everything in between, the days can get incredibly long and boring. Killing a few hours with this has been quite refreshing for me.",4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Maybe it's just me but I honestly could not find any use for stakes this thin and easily broken, even if they are bamboo.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",Its quality is just enough value for the price.  Good earplug for traveling/sleeping and little case is a plus though.,3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","We purchased this F/X speaker as an option for rear speakers for our living room. The setup was pretty straightforward. The user manual that comes with the speakers is pretty self-explanatory. So that wasn't the problem. Unfortunately, every time someone uses the Internet in our house, the speakers would drop the sound. We tried changing frequency of wireless router but the speakers still don't work reliably. They typically work for less than one minute before dropping the audio for a few seconds. This is really annoying. I had some high hopes given that the speakers were made by a brand-name manufacturer.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","My dog loves bones, rawhide chews, pig ears, you name it. She picked up the bone in her mouth then dropped it two seconds later and wouldn't touch it again.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I have had no problems with my tv and i bought it Black Friday 2011. I have had none of the issues others have mentioned. It is mounted on my wall and swivels. Sound is great. Picture is not as sharp as I thought it would be but I have received nothing but compliments on it.,4
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","Not a very good purchase. I know it's cheap but I didn't expect the material to be so fragile. I expected it to be not so good-looking but at least it should be durable. Oh well, I guess this is what I get for buying something cheap.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I guess it's true you get what you pay for. With 12 megapixels I expected to get a very good picture but it's much worse than my 6 megapixel Kodak. I trusted the name Bell & Howell because they've been around a long time but I shouldn't have. I would not recommend this camera to anyone.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I know this sounds really funny, but honestly, this is NOT for normal sized heads and definitely NOT for a child sized head.. I am an adult and this thing is just too big even at the shortest setting for me...",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","With shipping, these were close to $1 each and they are not even built. Are you kidding me? You have to put them together yourself. Attach the string and make them into the cone shape. They come flat.",2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","First of all, I know that this is battery operated since I used a similar product before. But even then, it does not work. No humming, no buzz and worst of all, no dead bugs. I spent hours looking like an idiot swinging this thing around.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This isn't something that an adult can work with in the wilds. If you need it to point north, it has to point north no matter what. It shouldn't wobble about indecisively.",1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",These plates are super cute but I have had an issue with them chipping really badly. I have nicks on ever plate.,2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",I was excited for nothing when this just did not work. I was embarrassed in front of my husband too.,1
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",This is a very hard bed. The mattress isn't comfortable and it moves and creaks every time my child moved. Not a quality product.,2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","I recently purchased a DSI XL, because I wanted the larger screen. I soon returned it because of the pixels. It had terrible graphics and just wasn't worth the price. Before I bought my 3DS Xl today, I was hesitant of getting another large nintendo due to the DSI XL.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",The first season was not that great. Plus a lot on this show feels forced. Not one I'd ever watch more than once.,2
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black","This is a really cheap organizer but it's also smaller than I would have liked it to be. I have too many parts and tools for this to accommodate, so a high rating is not called for.",3
B00008NG7N,"Targus PAUK10U Ultra Mini USB Keypad, Black",How is anyone supposed to use these to play drums? They break so easily even when you just tap the beats lightly. They are cheap and cheap is what they are.,1
